"image href","image src","job_link","job_link href","company-name","salary","location","time","time 2","time 3","time 4","welfare","welfare 2","welfare 3","apply-button href"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-kimberly-clark-viet-nam.35A90176.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F268406%2F145335logo-congty-kp.png&w=256&q=75","Sales Analytics Specialist","https://careerviet.vn/vi/tim-viec-lam/sales-analytics-specialist.35C70EDF.html","Công ty TNHH Kimberly Clark Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","5","Cập nhật:","16-04-2026","Laptop","Chế độ bảo hiểm","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70EDF"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-pham-fpt-long-chau.35A99ABF.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F307647%2F161430logochinh.png&w=256&q=75","Nhân viên Vận hành Ecom","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-van-hanh-ecom.35C71D68.html","CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","15-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71D68"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-va-giai-phap-omega.35AA12B6.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot8%2F338358%2F95507logo.jpg&w=256&q=75","Chuyên viên tư vấn triển khai phần mềm ERP","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-trien-khai-phan-mem-erp.35C715BF.html","Công ty TNHH Công nghệ và Giải pháp Omega","Lương: Cạnh tranh","Hồ Chí Minh","Cập nhật:","15-04-2026","","","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C715BF"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cadena-viet-nam.35A8A5FB.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F244987%2F1608162.png&w=256&q=75","Business Analyst (HR Software)","https://careerviet.vn/vi/tim-viec-lam/business-analyst-hr-software.35C71C6B.html","Công ty TNHH Cadena Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","15-05-2026","Cập nhật:","15-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71C6B"
"https://careerviet.vn/vi/nha-tuyen-dung/urbox-cong-ty-co-phan-tiep-thi-so-to-qua.35A8BCE3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F250851%2F172619logo_urbox.png&w=256&q=75","Senior AI Engineer","https://careerviet.vn/vi/tim-viec-lam/senior-ai-engineer.35C68A6C.html","UrBox - Công ty Cổ phần Tiếp Thị Số Tô Quà","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","14-05-2026","Cập nhật:","15-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C68A6C"
"https://careerviet.vn/vi/nha-tuyen-dung/thoi-trang-rechic.35A85BDF.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F226015%2F101432logo.png&w=256&q=75","Chuyên Viên Phân Tích Dữ Liệu (Senior Data Analyst)","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-senior-data-analyst.35C70D6F.html","THỜI TRANG RECHIC","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","4","Cập nhật:","15-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70D6F"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tentamus-viet-nam.35A9A124.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F309284%2F133232logo.jpg&w=256&q=75","Chuyên viên Phân tích Nghiệp vụ (Business Analyst) – Ngành Kiểm nghiệm","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst-nganh-kiem-nghiem.35C718FC.html","CÔNG TY TNHH TENTAMUS VIỆT NAM","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","22-05-2026","Cập nhật:","14-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C718FC"
"https://careerviet.vn/vi/nha-tuyen-dung/un-available-ltd-co.35A572DD.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F35293%2F132326logotype_page_5.png&w=256&q=75","Business Analyst Cum Helpdesk","https://careerviet.vn/vi/tim-viec-lam/business-analyst-cum-helpdesk.35C718B3.html","Un-Available LTD Co.,","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","14-05-2026","Cập nhật:","14-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C718B3"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-pham-fpt-long-chau.35A99ABF.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F307647%2F161430logochinh.png&w=256&q=75","Business Analyst (BA) - 2 Năm Kinh Nghiệm Trở Lên","https://careerviet.vn/vi/tim-viec-lam/business-analyst-ba-2-nam-kinh-nghiem-tro-len.35C71538.html","CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU","Lương: Cạnh tranh","Hồ Chí Minh","Cập nhật:","13-04-2026","","","Chế độ bảo hiểm","Chế độ thưởng","Chăm sóc sức khỏe","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71538"
"https://careerviet.vn/vi/nha-tuyen-dung/red2-digital.35AA20A4.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F341924%2F112715red2_logo-01.png&w=256&q=75","Manager – Data Analytics & Insights","https://careerviet.vn/vi/tim-viec-lam/manager-data-analytics-insights.35C6C8D0.html","RED2 DIGITAL","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","12-05-2026","Cập nhật:","13-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6C8D0"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viettel-cht.35A87FE7.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F235239%2F101926logo-viettel-idc-mau-1.png&w=256&q=75","Cloud Engineer (Storage)","https://careerviet.vn/vi/tim-viec-lam/cloud-engineer-storage.35C6C660.html","Công ty TNHH Viettel - CHT","Lương: Cạnh tranh","Hà Nội","Hạn nộp:","12-05-2026","Cập nhật:","13-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6C660"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-phan-mem-nasani.35AA1C0D.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F340749%2F170338logo.png&w=256&q=75","TTS Công Nghệ Thông Tin Fulltime (Có Mộc+Có Lương)","https://careerviet.vn/vi/tim-viec-lam/tts-cong-nghe-thong-tin-fulltime-co-moc-co-luong.35C7054E.html","CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI","Lương: 4 Tr - 15 Tr VND","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","3","Cập nhật:","13-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7054E"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-cong-nghe-hqg.35A9A4C3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F310211%2F175952logohqg-2024.jpg&w=256&q=75","Trưởng phòng kinh doanh","https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh.35C6C36A.html","CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HQG","Lương: Cạnh tranh","Hà Nội","Hạn nộp:","11-05-2026","Cập nhật:","12-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6C36A"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-deo-ca.35A87796.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot0%2F233110%2F145058logocareer.png&w=256&q=75","NHÂN VIÊN NGHIỆP VỤ CÔNG NGHỆ SỐ - CAMERA AN NINH","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-nghiep-vu-cong-nghe-so-camera-an-ninh.35C6C4ED.html","Công Ty Cổ Phần Tập Đoàn Đèo Cả","Lương: 12 Tr - 15 Tr VND","Hồ Chí Minh","Hạn nộp:","11-05-2026","Cập nhật:","12-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6C4ED"
"https://careerviet.vn/vi/nha-tuyen-dung/co-phan-ket-noi-nhan-tai-talentnet-corporation.35A7CF61.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F190049%2F152131talentnet_corporate_logo.png&w=256&q=75","GRC & Security Consultant","https://careerviet.vn/vi/tim-viec-lam/grc-security-consultant.35C68382.html","Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","10-05-2026","Cập nhật:","11-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C68382"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-acer-viet-nam.35A89A0D.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F241933%2Flogo%20Acer%20-%20110326.png&w=256&q=75","IT Executive - .Net Developer","https://careerviet.vn/vi/tim-viec-lam/it-executive-net-developer.35C71196.html","Công ty TNHH Acer Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","10-05-2026","Cập nhật:","10-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71196"
"https://careerviet.vn/vi/nha-tuyen-dung/citigroup-limited-industries-inc.35A57063.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F34659%2F105255fafsfs.png&w=256&q=75","Manufacturing Engineering Lead","https://careerviet.vn/vi/tim-viec-lam/manufacturing-engineering-lead.35C6BC45.html","Citigroup Limited Industries, Inc.","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","6","Cập nhật:","10-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6BC45"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-sen-vang-viet-nam.35A8D1C3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F256195%2F144535logosevagonew07102025-01.png&w=256&q=75","IT Support Executive","https://careerviet.vn/vi/tim-viec-lam/it-support-executive.35C71017.html","Công ty TNHH MTV Sen Vàng Việt Nam","Lương: 10 Tr - 15 Tr VND","Hồ Chí Minh","Hạn nộp:","10-05-2026","Cập nhật:","09-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71017"
"https://careerviet.vn/vi/nha-tuyen-dung/un-available-ltd-co.35A572DD.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F35293%2F132326logotype_page_5.png&w=256&q=75","QC Tester (Manual)","https://careerviet.vn/vi/tim-viec-lam/qc-tester-manual.35C70F10.html","Un-Available LTD Co.,","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","6","Cập nhật:","09-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70F10"
"https://careerviet.vn/vi/nha-tuyen-dung/citigroup-limited-industries-inc.35A57063.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F34659%2F105255fafsfs.png&w=256&q=75","Manufacturing Systems Architect","https://careerviet.vn/vi/tim-viec-lam/manufacturing-systems-architect.35C6B743.html","Citigroup Limited Industries, Inc.","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","5","Cập nhật:","09-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6B743"
"https://careerviet.vn/vi/nha-tuyen-dung/cty-tnhh-giai-phap-va-ky-thuat-quoc-viet.35A97D36.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F300086%2F145203qvclogo-3-002.jpg&w=256&q=75","Nhân viên Tư vấn kỹ thuật (Presales Executive)","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tu-van-ky-thuat-presales-executive.35C6B7CC.html","Cty TNHH Giải Pháp và Kỹ Thuật Quốc Việt","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","5","Cập nhật:","09-04-2026","Chế độ bảo hiểm","Chế độ thưởng","Công tác phí","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6B7CC"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-trach-nhiem-huu-han-sai-gon-precision.35A4FD44.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F5188%2F123040microsoftteams-image-45.png&w=256&q=75","[HOT] KỸ SƯ IT LẬP TRÌNH WEB","https://careerviet.vn/vi/tim-viec-lam/hot-ky-su-it-lap-trinh-web.35C70CEF.html","CÔNG TY TRÁCH NHIỆM HỮU HẠN SÀI GÒN PRECISION","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","08-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70CEF"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-kinh-doanh-bds-nhsland.35AA2E3C.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fstatic.careerviet.vn%2Fthemes%2Fkiemviecv32%2Fimages%2Fgraphics%2Flogo-default.png&w=256&q=75","React Native & Next.js Developer (Mobile hoặc Web)","https://careerviet.vn/vi/tim-viec-lam/react-native-next-js-developer-mobile-hoac-web.35C70A5C.html","CÔNG TY CỔ PHẦN ĐẦU TƯ KINH DOANH BĐS NHSLAND","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","5","Cập nhật:","08-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70A5C"
"https://careerviet.vn/vi/nha-tuyen-dung/eras-group.35A84F75.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F222837%2F1357039c6c6541c2773f296666.jpg&w=256&q=75","Chuyên Viên IT Phần Mềm","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it-phan-mem.35C708C8.html","ERAS GROUP","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","07-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C708C8"
"https://careerviet.vn/vi/nha-tuyen-dung/laidon-consulting-vietnam.35A94F21.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F288289%2F181643logolaidonfullcolor_transparentbackground.png&w=256&q=75","[English] IT Business Analyst","https://careerviet.vn/vi/tim-viec-lam/english-it-business-analyst.35C70677.html","Laidon Consulting Vietnam","Lương: Cạnh tranh","Hồ Chí Minh","Cập nhật:","06-04-2026","","","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70677"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ykk-viet-nam.35A4ED48.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F1096%2FYKK-logo.png&w=256&q=75","IT Support","https://careerviet.vn/vi/tim-viec-lam/it-support.35C7062F.html","Công Ty TNHH YKK Việt Nam","Lương: 12 Tr - 15 Tr VND","Hồ Chí Minh","Cập nhật:","06-04-2026","","","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7062F"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-gene-gene-solutions.35A85D28.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F226344%2F113735gslogo9.png&w=256&q=75","IT Application Developer","https://careerviet.vn/vi/tim-viec-lam/it-application-developer.35C705BE.html","CÔNG TY CỔ PHẦN GIẢI PHÁP GENE - GENE SOLUTIONS","Lương: Cạnh tranh","Hồ Chí Minh","Cập nhật:","06-04-2026","","","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C705BE"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-thanh-cong.35A8C269.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F252265%2F122116thanhcongsecurities_logorutgon_fa-02.png&w=256&q=75","IT Support & Helpdesk","https://careerviet.vn/vi/tim-viec-lam/it-support-helpdesk.35C70399.html","Công ty cổ phần Chứng Khoán Thành Công","Lương: Cạnh tranh","Hồ Chí Minh","Cập nhật:","06-04-2026","","","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70399"
"https://careerviet.vn/vi/nha-tuyen-dung/phan-bach-refrigeration-jsc.35A91375.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F273013%2F143540z3479234578492_cea775dc67fc2fbf512f013394d46d93.jpg&w=256&q=75","Lập trình viên .NET Developer (ASP.NET Core, Blazor, Dapper, Entity, WinForms/WPF)","https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-net-developer-asp-net-core-blazor-dapper-entity-winforms-wpf.35C70369.html","Phan Bách Refrigeration JSC","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","3","Cập nhật:","06-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70369"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dau-tu-bat-dong-san-sgroup.35A9A34A.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F309834%2FSGROUP_Logo_1.jpg&w=256&q=75","IT Helpdesk","https://careerviet.vn/vi/tim-viec-lam/it-helpdesk.35C70379.html","CÔNG TY TNHH ĐẦU TƯ BẤT ĐỘNG SẢN SGROUP","Lương: 11 Tr - 15 Tr VND","Hồ Chí Minh","Cập nhật:","06-04-2026","","","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70379"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cafe-katinat.35A9E2B8.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot2%2F326072%2F153100kat-logo-fa-rgb-05.png&w=256&q=75","IT Application Developer","https://careerviet.vn/vi/tim-viec-lam/it-application-developer.35C70318.html","CÔNG TY CỔ PHẦN CAFÉ KATINAT","Lương: 12 Tr - 16 Tr VND","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","3","Cập nhật:","06-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70318"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-reeracoen-viet-nam.35A7932C.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F174636%2F100053logo500-01.png&w=256&q=75","Sales Phần mềm 26597 - Bình Chánh, HCM","https://careerviet.vn/vi/tim-viec-lam/sales-phan-mem-26597-binh-chanh-hcm.35C6B520.html","Công Ty TNHH Reeracoen Việt Nam","Lương: 20 Tr - 30 Tr VND","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","2","Cập nhật:","06-04-2026","","","","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6B520"
"https://careerviet.vn/vi/nha-tuyen-dung/rgf-hr-agent-vietnam-co-ltd.35A63BED.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F86765%2FRGF_HR_Agent_A.png&w=256&q=75","127684 - [Home base] IT Sales Assistant Manager - Hardware","https://careerviet.vn/vi/tim-viec-lam/127684-home-base-it-sales-assistant-manager-hardware.35C6B421.html","RGF HR Agent Vietnam Co., LTD","Lương: 20 Tr - 30 Tr VND","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","2","Cập nhật:","06-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6B421"
"https://careerviet.vn/vi/nha-tuyen-dung/rgf-hr-agent-vietnam-co-ltd.35A63BED.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F86765%2FRGF_HR_Agent_A.png&w=256&q=75","128222 - Deputy Director - Hardware","https://careerviet.vn/vi/tim-viec-lam/128222-deputy-director-hardware.35C6B16D.html","RGF HR Agent Vietnam Co., LTD","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","1","Cập nhật:","05-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6B16D"
"https://careerviet.vn/vi/nha-tuyen-dung/sonion-vietnam.35A52FB4.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F18100%2F152843logosonion.png&w=256&q=75","MES Specialist","https://careerviet.vn/vi/tim-viec-lam/mes-specialist.35C6AF8E.html","Sonion Vietnam","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","1","Cập nhật:","05-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6AF8E"
"https://careerviet.vn/vi/nha-tuyen-dung/nexsoft-technology.35AA0AA7.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F336295%2FLogo.jpg&w=256&q=75","Golang Developer (Blockchain/Web3)","https://careerviet.vn/vi/tim-viec-lam/golang-developer-blockchain-web3.35C6B072.html","Nexsoft Technology","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","1","Cập nhật:","05-04-2026","Chế độ bảo hiểm","Chế độ thưởng","Chăm sóc sức khỏe","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6B072"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sx-bao-bi-nam-viet.35A8F475.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F265077%2F152818logo.png&w=256&q=75","Nhân viên IT","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C70295.html","CÔNG TY TNHH SX BAO BÌ NAM VIỆT","Lương: 10 Tr - 13 Tr VND","Đồng Nai","Hạn nộp:","10-05-2026","Cập nhật:","04-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70295"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giai-phap-so-thong-minh-viet-nam.35A9DC92.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot8%2F324498%2F173019images.png&w=256&q=75","Java Developer (1–3 Years Experience)","https://careerviet.vn/vi/tim-viec-lam/java-developer-1-3-years-experience.35C6FFF1.html","CÔNG TY TNHH GIẢI PHÁP SỐ THÔNG MINH VIỆT NAM","Lương: Cạnh tranh","Hồ Chí Minh","Cập nhật:","03-04-2026","","","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FFF1"
"https://careerviet.vn/vi/nha-tuyen-dung/careerviet.35A4E9A9.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F169%2F232621careerviet-logo-withtagline.png&w=256&q=75","Operation Manager","https://careerviet.vn/vi/tim-viec-lam/operation-manager.35C739C7.html","CareerViet","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","15-05-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C739C7"
"https://careerviet.vn/vi/nha-tuyen-dung/careerviet.35A4E9A9.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F169%2F232621careerviet-logo-withtagline.png&w=256&q=75","AI Project Manager","https://careerviet.vn/vi/tim-viec-lam/ai-project-manager.35C739B9.html","CareerViet","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","15-05-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C739B9"
