"img_job_card href","sc-cHHTbD src","sc-cdaca-d","sc-cpgxJx","sc-cpgxJx href","sc-dauhQT","sc-jNUliw","sc-lccgLh","sc-bXWnss","sc-bXWnss 2","sc-bXWnss 3","sc-bXWnss 4"
"https://www.vietnamworks.com/giam-doc-du-an-mepf-project-manager-mepf-2047500-jv?source=searchResults&searchType=2&placement=2048100&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Giám Đốc Dự Án (MEPF) / Project Manager (MEPF)","Công Ty Cổ Phần Cơ Điện Himep Https://himep-Asia.com/","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-co-dien-himep-https-himep-asia-com--c388596","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","It","Project Management","+2","MEPF"
"https://www.vietnamworks.com/pho-phong-to-chuc-thi-quan-ly-du-lieu--2047580-jv?source=searchResults&searchType=2&placement=2048180&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Phó Phòng Tổ Chức Thi (Quản Lý Dữ Liệu)","IIG Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/iig-viet-nam-c18830","Tới $ 1,500 /tháng","Hà Nội","Cập nhật: 29/04/2026","Quản Lý Dữ Liệu","Quản Trị Rủi Ro","+3",""
"https://www.vietnamworks.com/ky-su-giai-phap-cntt-presale-ky-thuat-2047505-jv?source=searchResults&searchType=2&placement=2048105&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Giải Pháp CNTT / Presale Kỹ Thuật","Công Ty Đầu Tư Và Công Nghệ DHA","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-dau-tu-va-cong-nghe-dha-c130706","Tới $ 1,000 /tháng","Hà Nội","Cập nhật: 29/04/2026","Giải Pháp Cải Tiến","An Toàn Thông Tin","","+3"
"https://www.vietnamworks.com/business-development-executive-fluent-in-english--2047403-jv?source=searchResults&searchType=2&placement=2048003&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Business Development Executive - Fluent in English","Ascendas Systems Co. Ltd","https://www.vietnamworks.com/nha-tuyen-dung/ascendas-systems-co-ltd-c299731","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Bán Hàng Kỹ Thuật","Electrical Engineering","","+3"
"https://www.vietnamworks.com/compliance-specialist-2036844-jv?source=searchResults&searchType=2&placement=2037444&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Compliance Specialist","Galaxy Digital Holdings Co., Ltd (GH)","https://www.vietnamworks.com/nha-tuyen-dung/galaxy-digital-holdings-co-ltd-gh--c359090","Thương lượng","Hồ Chí Minh","Cập nhật: 29/04/2026","Analytical Thinking","Compliance Management","","+3"
"https://www.vietnamworks.com/digital-data-analyst--2047410-jv?source=searchResults&searchType=2&placement=2048010&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Digital Data Analyst","Ngân Hàng TMCP Quốc Tế Việt Nam (VIB)","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quoc-te-viet-nam-vib--c36138","Thương lượng","Hồ Chí Minh","Cập nhật: 29/04/2026","Data Analysis","Data Model","+2","Data Mart"
"https://www.vietnamworks.com/giam-doc-ky-thuat-cto-chuyen-trach-mang-ai-2036898-jv?source=searchResults&searchType=2&placement=2037498&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Giám Đốc Kỹ Thuật (CTO) - Chuyên Trách Mảng AI","CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-dau-tu-va-phat-trien-tri-tue-nhan-tao-aidia-c407930","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Python","ICT Infrastructure","+2","Agile Scrum"
"https://www.vietnamworks.com/it-internal-audit-2036688-jv?source=searchResults&searchType=2&placement=2037288&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","IT Internal Audit","Shinhan Vietnam Finance Company Limited","https://www.vietnamworks.com/nha-tuyen-dung/shinhan-vietnam-finance-company-limited-c41338","Thương lượng","Hồ Chí Minh","Cập nhật: 29/04/2026","IT Audit","Internal IT Audit","Internal Audit","+2"
"https://www.vietnamworks.com/tro-ly-phong-it-2036375-jv?source=searchResults&searchType=2&placement=2036975&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Trợ Lý Phòng IT","CÔNG TY TNHH FUJIX ELECTRONIC VIỆT NAM","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-fujix-electronic-viet-nam-c393961","20tr-26tr ₫/tháng","Quảng Ninh","Cập nhật: 29/04/2026","Node.js","PostgreSQL","MongoDB","+2"
"https://www.vietnamworks.com/information-security-engineer-it-department--2043632-jv?source=searchResults&searchType=2&placement=2044232&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Information Security Engineer - IT Department","Mizuho Bank, Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/mizuho-bank-ltd--c2852","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Security Infrastructure","IT Risk Management","","+3"
"https://www.vietnamworks.com/information-security-team-lead-it-department--2043726-jv?source=searchResults&searchType=2&placement=2044326&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Information Security Team Lead - IT Department","Mizuho Bank, Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/mizuho-bank-ltd--c2852","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Security Management","Cybersecurity","+3",""
"https://www.vietnamworks.com/ky-su-thiet-ke-he-thong-vien-thong-cntt-thu-nhap-hap-dan--2036355-jv?source=searchResults&searchType=2&placement=2036955&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Thiết Kế Hệ Thống Viễn Thông, CNTT (Thu Nhập Hấp Dẫn)","Công Ty Cổ Phần Tư Vấn – Đầu Tư Và Phát Triển Bưu Điện Hà Nội (Hadic)","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-tu-van-dau-tu-va-phat-trien-buu-dien-ha-noi-hadic--c287442","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","CAD Design","Xây Lắp Viễn Thông","","+3"
"https://www.vietnamworks.com/djieu-phoi-vien-chuong-trinh-2043264-jv?source=searchResults&searchType=2&placement=2043864&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Điều Phối Viên Chương Trình","Hiệp Hội Phần Mềm Và Dịch Vụ CNTT Việt Nam (Vinasa)","https://www.vietnamworks.com/nha-tuyen-dung/hiep-hoi-phan-mem-va-dich-vu-cntt-viet-nam-vinasa--c25786","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Business Development","Negotiation","AI utilization","+2"
"https://www.vietnamworks.com/nhan-vien-gsd-balo-tui-xach-2043139-jv?source=searchResults&searchType=2&placement=2043739&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên GSD (Balo - Túi Xách)","Công Ty TNHH Kanaan Central Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-kanaan-central-viet-nam-c23243","Thương lượng","Hồ Chí Minh","Cập nhật: 29/04/2026","Costing Analysis","Data Analysis","+2","Gsdcost Software"
"https://www.vietnamworks.com/nhan-vien-kinh-doanh-cong-nghe-phan-mem-2040631-jv?source=searchResults&searchType=2&placement=2041231&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên Kinh Doanh Công Nghệ/ Phần Mềm","Công Ty TNHH Hurasoft","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-hurasoft-c417224","$ 250-1,000 /tháng","Hà Nội","Cập nhật: 29/04/2026","Nhân Viên kinh Doanh","Công Nghệ Phần Mềm","","+3"
"https://www.vietnamworks.com/ky-su-quan-tri-he-thong-2025637-jv?source=searchResults&searchType=2&placement=2026237&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Quản Trị Hệ Thống","Tập Đoàn Bưu Chính Viễn Thông Việt Nam (VNPT)","https://www.vietnamworks.com/nha-tuyen-dung/tap-doan-buu-chinh-vien-thong-viet-nam-vnpt--c295975","200tr-700tr ₫/năm","Hà Nội","Cập nhật: 29/04/2026","Bảo Mật Web","Linux","Quản Trị Hệ Thống","+2"
"https://www.vietnamworks.com/head-ground-station-software-2043233-jv?source=searchResults&searchType=2&placement=2043833&sortBy=date&qs=0","https://images.vietnamworks.com/img/company-default-logo.svg","Head Ground Station Software","CÔNG TY CỔ PHẦN VINSPACE","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-vinspace-c412425","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Software Engineering","Systems Engineering","","+3"
"https://www.vietnamworks.com/chuyen-vien-tri-tue-nhan-tao--2019138-jv?source=searchResults&searchType=2&placement=2019738&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Trí Tuệ Nhân Tạo","Công Ty Cổ Phần Dược Phẩm Vĩnh Phúc","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-duoc-pham-vinh-phuc-c197684","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","AI","Trí Tuệ Nhân Tạo","",""
"https://www.vietnamworks.com/nhan-vien-ky-thuat--2036553-jv?source=searchResults&searchType=2&placement=2037153&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên Kỹ Thuật","Long Hai Security JSC (Securitas Vietnam)","https://www.vietnamworks.com/nha-tuyen-dung/long-hai-security-jsc-securitas-vietnam--c344765","$ 700-1,000 /tháng","Hồ Chí Minh","Cập nhật: 29/04/2026","Bán Hàng Kỹ Thuật","Sales Engineering","+2",""
"https://www.vietnamworks.com/chuyen-vien-ai-engineer-2043643-jv?source=searchResults&searchType=2&placement=2044243&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên AI Engineer","Công ty TNHH Đầu Tư Thương Mại và Sản Xuất Chính Phát","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-dau-tu-thuong-mai-va-san-xuat-chinh-phat-c338938","Từ 25tr ₫/tháng","Hà Nội","Cập nhật: 29/04/2026","Python Programming","AI","AI","+4"
"https://www.vietnamworks.com/senior-devops-engineer-2025299-jv?source=searchResults&searchType=2&placement=2025899&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Senior DevOps Engineer","Bosch Global Software Technologies Company Limited","https://www.vietnamworks.com/nha-tuyen-dung/bosch-global-software-technologies-company-limited-c96728","Thương lượng","Hồ Chí Minh","Cập nhật: 29/04/2026","Ci/Cd Methodologies","Communication","DevOps","+2"
"https://www.vietnamworks.com/fpga-engineer-sdr-and-wireless-systems-2043239-jv?source=searchResults&searchType=2&placement=2043839&sortBy=date&qs=0","https://images.vietnamworks.com/img/company-default-logo.svg","FPGA Engineer SDR & Wireless Systems","CÔNG TY CỔ PHẦN VINSPACE","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-vinspace-c412425","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","FPGA Development Boards","Digital Signal Processor","","+3"
"https://www.vietnamworks.com/ky-su-khoa-hoc-du-lieu-data-scientist-2025605-jv?source=searchResults&searchType=2&placement=2026205&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Khoa Học Dữ Liệu (Data Scientist)","Tập Đoàn Bưu Chính Viễn Thông Việt Nam (VNPT)","https://www.vietnamworks.com/nha-tuyen-dung/tap-doan-buu-chinh-vien-thong-viet-nam-vnpt--c295975","200tr-700tr ₫/năm","Hà Nội","Cập nhật: 29/04/2026","Creative Problem Solving","Data Analysis","+3",""
"https://www.vietnamworks.com/ky-su-du-lieu-data-engineer-2025608-jv?source=searchResults&searchType=2&placement=2026208&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Dữ Liệu - Data Engineer","Tập Đoàn Bưu Chính Viễn Thông Việt Nam (VNPT)","https://www.vietnamworks.com/nha-tuyen-dung/tap-doan-buu-chinh-vien-thong-viet-nam-vnpt--c295975","200tr-700tr ₫/năm","Hà Nội","Cập nhật: 29/04/2026","Big Data","Hadoop","+2","Python"
"https://www.vietnamworks.com/ky-su-ai-cv-2025616-jv?source=searchResults&searchType=2&placement=2026216&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư AI CV","Tập Đoàn Bưu Chính Viễn Thông Việt Nam (VNPT)","https://www.vietnamworks.com/nha-tuyen-dung/tap-doan-buu-chinh-vien-thong-viet-nam-vnpt--c295975","200tr-700tr ₫/năm","Hà Nội","Cập nhật: 29/04/2026","Coding Experience","Deep Learning","ESS Tools",""
"https://www.vietnamworks.com/ky-su-quan-tri-co-so-du-lieu-dba-2025602-jv?source=searchResults&searchType=2&placement=2026202&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Quản Trị Cơ Sở Dữ Liệu - DBA","Tập Đoàn Bưu Chính Viễn Thông Việt Nam (VNPT)","https://www.vietnamworks.com/nha-tuyen-dung/tap-doan-buu-chinh-vien-thong-viet-nam-vnpt--c295975","200tr-700tr ₫/năm","Hà Nội","Cập nhật: 29/04/2026","An Toàn Thông Tin","Khoa Học Máy Tính","+2",""
"https://www.vietnamworks.com/senior-oracle-technical-consultant-hcmc-office-2043531-jv?source=searchResults&searchType=2&placement=2044131&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Senior Oracle Technical Consultant | HCMC Office","Ernst & Young Vietnam Limited (EY Vietnam)","https://www.vietnamworks.com/nha-tuyen-dung/ernst-young-vietnam-limited-ey-vietnam--c111997","Thương lượng","Hồ Chí Minh","Cập nhật: 29/04/2026","Oracle E-Business Suite","Oracle Fusion","PL/SQL","+2"
"https://www.vietnamworks.com/staff-experienced-staff-oracle-technical-consultant-hcmc-office-2043512-jv?source=searchResults&searchType=2&placement=2044112&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Staff (Experienced Staff) | Oracle Technical Consultant | HCMC Office","Ernst & Young Vietnam Limited (EY Vietnam)","https://www.vietnamworks.com/nha-tuyen-dung/ernst-young-vietnam-limited-ey-vietnam--c111997","Thương lượng","Hồ Chí Minh","Cập nhật: 29/04/2026","Oracle EBS","Oracle Fusion","PL/SQL","+1"
"https://www.vietnamworks.com/pho-phong-hau-can-2043240-jv?source=searchResults&searchType=2&placement=2043840&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Phó Phòng Hậu Cần","Công ty cổ phần tập đoàn Phú Thái","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-tap-doan-phu-thai-c6452","24tr-30tr ₫/tháng","Hà Nội","Cập nhật: 29/04/2026","Supply Chain","Warehouse Operation","+3",""
"https://www.vietnamworks.com/nhan-vien-phan-tich-nghiep-vu-business-analyst--2043644-jv?source=searchResults&searchType=2&placement=2044244&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên Phân Tích Nghiệp Vụ - Business Analyst","Trường Phổ Thông Song Ngữ Liên Cấp Wellspring Hà Nội","https://www.vietnamworks.com/nha-tuyen-dung/truong-pho-thong-song-ngu-lien-cap-wellspring-ha-noi-c165362","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","business analyst","UI/ UX design","AI","+2"
"https://www.vietnamworks.com/nhan-vien-phat-trien-kinh-doanh-tieng-han-2036438-jv?source=searchResults&searchType=2&placement=2037038&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên Phát Triển Kinh Doanh (Tiếng Hàn)","CÔNG TY TNHH DELIVERY K VIETNAM","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-delivery-k-vietnam-c382952","12tr-14tr ₫/tháng","Đà Nẵng","Cập nhật: 29/04/2026","Sales","Tư Vấn Bán Hàng","+2","Business Development"
"https://www.vietnamworks.com/cham-soc-khach-hang-account-manager-mang-phan-mem-2043345-jv?source=searchResults&searchType=2&placement=2043945&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chăm Sóc Khách Hàng/ Account Manager (Mảng Phẩn Mềm)","Công Ty TNHH Hurasoft","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-hurasoft-c417224","$ 250-1,000 /tháng","Hà Nội","Cập nhật: 29/04/2026","Customer Service","B2B Technology","+2","Giao Tiếp"
"https://www.vietnamworks.com/chuyen-vien-dau-thau-quan-ly-hop-dong-du-an-contract-tendering-specialist-thu-nhap-tu-22tr-2043212-jv?source=searchResults&searchType=2&placement=2043812&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Đấu Thầu & Quản Lý Hợp Đồng Dự Án (Contract & Tendering Specialist) (Thu Nhập Từ 22Tr)","Công Ty Cổ Phần Pvagroup","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-pvagroup-c223151","18tr-22tr ₫/tháng","Hà Nội","Cập nhật: 29/04/2026","Xây Dựng","Tiếng Anh","+2","Quản Lý Dự Án"
"https://www.vietnamworks.com/nhan-vien-kinh-doanh--2043260-jv?source=searchResults&searchType=2&placement=2043860&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên Kinh Doanh","Công Ty Cổ Phần Phân Phối Việt Nét","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-phan-phoi-viet-net-c220459","Thương lượng","Hồ Chí Minh, Hà Nội","Cập nhật: 29/04/2026","Chăm Sóc Khách Hàng","Báo Giá","+2","Theo Dõi Hợp Đồng"
"https://www.vietnamworks.com/brand-designer-2047312-jv?source=searchResults&searchType=2&placement=2047912&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Brand Designer","Công Ty CP Tư Vấn Thương Hiệu Sao Kim","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-cp-tu-van-thuong-hieu-sao-kim-c351753","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Graphic Design","Adobe Illustrator","Photoshop","+2"
"https://www.vietnamworks.com/front-end-developer-2047289-jv?source=searchResults&searchType=2&placement=2047889&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Front End Developer","CMPartners","https://www.vietnamworks.com/nha-tuyen-dung/cmpartners-c337193","Thương lượng","Hồ Chí Minh","Cập nhật: 29/04/2026","Devexpress","NextJs","+2","React JS"
"https://www.vietnamworks.com/nhan-vien-it-phat-trien-he-thong-it-staff-system-development-2047269-jv?source=searchResults&searchType=2&placement=2047869&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên IT - Phát Triển Hệ Thống (IT Staff - System Development)","Tohoku Pioneer Vietnam Co., Ltd","https://www.vietnamworks.com/nha-tuyen-dung/tohoku-pioneer-vietnam-co-ltd-c68933","Thương lượng","Hải Phòng","Cập nhật: 29/04/2026","Java System","Network Programming","+4","NoSQL"
"https://www.vietnamworks.com/flutter-developer-mobile-and-web-2047236-jv?source=searchResults&searchType=2&placement=2047836&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Flutter Developer - Mobile & Web","Công ty Cổ phần Công nghệ và Dịch vụ phần mềm Lạc Long Quân","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-va-dich-vu-phan-mem-lac-long-quan-c416202","Tới 30tr ₫/tháng","Hà Nội","Cập nhật: 29/04/2026","Flutter Development","HTML","CSS","+3"
"https://www.vietnamworks.com/ky-su-he-thong-dien-bms-ems-2047180-jv?source=searchResults&searchType=2&placement=2047780&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Hệ Thống Điện BMS /EMS","CÔNG TY CỔ PHẦN PIN ẮC QUY MIỀN NAM","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-pin-ac-quy-mien-nam-c376042","15tr-20tr ₫/tháng","Đồng Nai","Cập nhật: 29/04/2026","Lập Trình PLC","Thiết Kế Hệ Thống","","+3"
"https://www.vietnamworks.com/senior-associate-salesforce-business-analyst-consulting--2045775-jv?source=searchResults&searchType=2&placement=2046375&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Senior Associate - Salesforce Business Analyst (Consulting)","PwC (Vietnam) Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/pwc-vietnam-ltd--c10677","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Salesforce","Tư Vấn","","Công Nghệ Thông Tin"
"https://www.vietnamworks.com/chuyen-vien-tu-van-giai-phap-presales-2047073-jv?source=searchResults&searchType=2&placement=2047673&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên viên Tư vấn giải pháp (Presales)","Công Ty Cổ phần Tin Học – Viễn Thông Hàng Không ( AITS)","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-tin-hoc-vien-thong-hang-khong-aits--c151001","$ 500-1,500 /tháng","Hà Nội","Cập nhật: 29/04/2026","Giao Tiếp  Và Thuyết Phục","Đấu Thầu","",""
"https://www.vietnamworks.com/subscription-business-specialist-chuyen-vien-kinh-doanh-mo-hinh-thue-bao-2040363-jv?source=searchResults&searchType=2&placement=2040963&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Subscription Business Specialist (Chuyên viên Kinh doanh mô hình Thuê bao)","LG Electronics Vietnam Hai Phong - Sales & Marketing Company","https://www.vietnamworks.com/nha-tuyen-dung/lg-electronics-vietnam-hai-phong-sales-marketing-company-c81523","Thương lượng","Hà Nội","Cập nhật: 29/04/2026","Marketing Development","Rental Management","","+3"
"https://www.vietnamworks.com/global-sales-and-marketing-assistant-russian-and-english-2047041-jv?source=searchResults&searchType=2&placement=2047641&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Global Sales and Marketing Assistant (Russian and English)","Megaevolution Inc.","https://www.vietnamworks.com/nha-tuyen-dung/megaevolution-inc--c403777","$ 500-800 /tháng","Khác","Cập nhật: 29/04/2026","communication","Growth Mindset","Logical Thinking","+1"
"https://www.vietnamworks.com/chuyen-vien-it-junior-2040246-jv?source=searchResults&searchType=2&placement=2040846&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên IT (Junior)","Công Ty CP Đầu Tư Và Quản Lý Tài Sản Á Châu","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-cp-dau-tu-va-quan-ly-tai-san-a-chau-c81939","Tới 22tr ₫/tháng","Hồ Chí Minh","Cập nhật: 28/04/2026","Quản Trị Hệ Thống ERP","Quản Trị Mạng","+3",""
"https://www.vietnamworks.com/ke-toan-tong-hop-2043671-jv?source=searchResults&searchType=2&placement=2044321&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F81%2F11431514.png&w=3840&q=75","Kế Toán Tổng Hợp","CÔNG TY CỔ PHẦN CÔNG NGHỆ PAVANA","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-pavana-c411597","18tr-25tr ₫/tháng","Hà Nội","Cập nhật: 28/04/2026","Kế Toán","Tài Chính","Thẩm Định Hợp Đồng","+2"
"https://www.vietnamworks.com/senior-business-development-b2b-sales-manager-2043617-jv?source=searchResults&searchType=2&placement=2044267&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd4%2F10998530.jpg&w=3840&q=75","Senior Business Development/ B2B Sales Manager","Công Ty Cổ Phần Công Nghệ OLLI","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-olli-c212524","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","Business Development","Kinh Doanh","","+3"
